SIC,HORIZ,"CAR(-1, +1)","CAR(-2, +2)",CROSS,CASH,LEV,Acq_size,Deal Attitude,Deal Status,Percentage of Shares Acquired,Tar. Private,DSIZE,Date (years)
6411,1,0.0016867,0.0148468,0,1,0.6901145,5145.033,Friendly,Completed,100,Sub.,,2013
6411,1,-0.009663,-0.018426,1,0,0.707747,3125.057,Friendly,Completed,100,Priv.,,2011
6411,1,0.0044191,-0.011891,1,0,0.70526,4148.746,Friendly,Completed,100,Priv.,,2012
6411,1,-0.026802,0.0009789,1,0,0.7432285,2117.104,Friendly,Completed,100,Sub.,,2009
6411,0,-0.00492,-0.027127,1,0,0.70526,4259.947,Friendly,Completed,100,Priv.,,2012
6411,0,0.0237969,0.0510709,1,0,0.7374888,3214.53,Friendly,Completed,100,Priv.,,2011
6411,0,-0.001952,0.0236467,1,0,0.6659732,9117.574,Friendly,Pending,.,Priv.,,2016
6411,1,0.0398755,0.0344414,1,0,0.7576004,2255.3,Friendly,Completed,100,Priv.,,2008
6411,1,-0.005125,-0.020728,1,0,0.675666,7369.326,Friendly,Completed,100,Priv.,,2014
6411,1,-0.03637,-0.02232,1,0,0.798836,2186.164,Friendly,Completed,100,Priv.,,2008
6411,1,-0.031489,0.0014013,0,0,0.7885296,3090.672,Friendly,Completed,100,Priv.,,2007
6411,0,0.0046225,0.0048285,1,0,0.7130863,4339.445,Friendly,Completed,100,Priv.,,2012
6411,1,-0.002784,-0.019364,1,0,0.7473466,2875.871,Friendly,Completed,100,Priv.,,2007
6411,1,-0.011797,-0.009255,0,0,0.6892254,3275.914,Friendly,Completed,100,Priv.,,2011
6411,0,-0.011934,-0.025911,1,0,0.6740088,7702.381,Friendly,Completed,100,Priv.,,2014
6411,0,-0.003063,0.0106811,1,0,0.6892254,3270.401,Friendly,Completed,100,Priv.,,2011
6411,1,0.0183044,0.0078314,0,0,0.6740088,7734.656,Friendly,Completed,100,Priv.,,2014
6411,0,0.0017198,0.0228029,1,0,0.675666,7339.29,Friendly,Completed,100,Priv.,,2014
6411,0,-0.016443,-0.011727,0,0,0.70526,4101.426,Friendly,Completed,78.5,Sub.,,2012
6411,1,-0.001873,0.0062768,1,0,0.7052889,7320.674,Friendly,Completed,100,Priv.,,2014
6411,1,0.0007975,-0.002328,1,0,0.6733675,4532.662,Friendly,Completed,100,Priv.,,2013
6411,0,0.0138172,-0.004655,1,0,0.7845641,2444.04,Friendly,Completed,100,Sub.,,2007
6411,0,-0.010899,-0.030484,1,0,0.7523352,2905.722,Friendly,Completed,100,Priv.,,2007
6411,0,-0.007769,-0.001406,1,0,0.6922414,3138.685,Friendly,Completed,100,Priv.,,2011
6411,0,0.0099291,0.0267735,1,0,0.6691365,7959.538,Friendly,Completed,100,Priv.,,2015
6411,0,0.0059995,0.0059745,1,0,0.6763593,6121.779,Friendly,Completed,100,Priv.,,2013
6411,1,0.0054735,0.0024459,1,0,0.7129167,3314.245,Friendly,Completed,100,Priv.,,2011
6411,0,-0.019244,-0.032522,1,0,0.7845641,2439.522,Friendly,Completed,100,Priv.,,2007
6411,0,-0.002578,-0.000835,1,0,0.6960134,6125.903,Friendly,Completed,100,Priv.,,2014
6411,1,-0.011283,-0.006362,1,0,0.7908947,2413.728,Friendly,Completed,100,Priv.,,2008
6411,0,0.0407759,0.0178352,1,0,0.798836,2187.084,Friendly,Completed,100,Priv.,,2008
6411,0,-0.005076,-0.020368,1,0,0.6763593,6241.478,Friendly,Completed,100,Priv.,,2013
6411,1,0.0025383,0.0058145,0,0,0.7523352,2950.848,Friendly,Completed,100,Priv.,,2007
6411,1,-0.013607,-0.017283,1,0,0.7052889,7000.198,Friendly,Completed,100,Priv.,,2014
6411,1,-0.004981,0.0010452,1,0,0.6773826,7840.167,Friendly,Completed,100,Priv.,,2015
6411,1,-0.002716,-0.001255,1,0,0.6773826,7439.839,Friendly,Completed,100,Priv.,,2015
6411,0,-0.003867,-0.003978,0,0,0.6691365,7804.547,Friendly,Completed,100,Priv.,,2015
6411,0,-0.017247,-0.012934,1,0,0.6763593,6229.64,Friendly,Completed,100,Priv.,,2013
6411,1,-0.035219,-0.042459,1,0,0.7473466,2815.683,Friendly,Completed,100,Priv.,,2007
6411,1,0.0009878,-0.016261,1,0,0.6901145,4745.299,Friendly,Completed,100,Priv.,,2013
6411,1,-0.012882,0.0011578,1,0,0.6892254,3381.766,Friendly,Completed,100,Priv.,,2011
6411,0,0.0024977,0.0074932,1,0,0.7523352,2889.045,Friendly,Completed,100,Priv.,,2006
6411,1,-0.045294,-0.069856,0,0,0.6960134,6341.651,Friendly,Completed,100,Priv.,,2014
6411,1,-0.013814,0.0153325,1,0,0.70526,4039.911,Friendly,Completed,100,Priv.,,2012
6411,1,-0.005122,-0.008086,1,0,0.6740088,7310.242,Friendly,Completed,100,Priv.,,2014
6411,1,0.0050103,-0.007116,1,0,0.6892254,3130.367,Friendly,Completed,100,Priv.,,2011
6411,1,0.0031198,0.0078146,1,0,0.7129167,3050.099,Friendly,Completed,100,Priv.,,2011
6411,1,-0.001064,-0.00612,1,0,0.6773826,7517.269,Friendly,Completed,100,Priv.,,2015
6411,0,0.0090237,0.0149206,0,1,0.7052889,7099.168,Friendly,Completed,87.1,Sub.,,2014
6411,1,-0.021575,-0.040094,1,0,0.7432285,1822.638,Friendly,Completed,100,Priv.,,2009
6411,1,-0.013591,-0.010612,1,0,0.6740088,7733.042,Friendly,Completed,100,Priv.,,2014
6411,1,0.0068144,-0.012846,1,0,0.7284999,2643.751,Friendly,Completed,100,Priv.,,2010
6411,1,0.0055964,0.0053275,0,0,0.6960134,6281.158,Friendly,Completed,100,Priv.,,2014
6411,0,-0.010146,-0.001886,1,0,0.7130863,4432.597,Friendly,Completed,100,Sub.,,2012
6411,1,-0.004707,-0.012292,0,0,0.675666,7283.469,Friendly,Completed,100,Priv.,,2014
6411,1,-0.052113,-0.267235,1,0,0.7742488,2440.542,Friendly,Completed,100,Priv.,,2009
6411,1,-0.009894,-0.015996,1,0,0.798836,2182.236,Friendly,Completed,100,Priv.,,2008
6411,1,-0.007556,0.009033,1,0,0.7052889,7121.162,Friendly,Completed,100,Priv.,,2014
6411,1,0.0418072,0.0665073,1,0,0.6892254,3146.906,Friendly,Completed,100,Priv.,,2011
6411,1,-0.015649,-0.036176,1,0,0.7845641,2439.522,Friendly,Completed,100,Priv.,,2007
6411,0,0.0070194,-0.007836,1,0,0.707747,3022.231,Friendly,Completed,100,Priv.,,2010
6411,1,0.0089953,0.0150719,1,0,0.7226274,3727.397,Friendly,Completed,100,Priv.,,2012
6411,1,-0.001846,-0.006235,1,0,0.7473466,2865.052,Friendly,Completed,100,Priv.,,2007
6411,1,0.0099752,0.0048343,1,0,0.70526,4316.731,Friendly,Completed,100,Priv.,,2012
6411,0,0.0150667,0.0102773,0,0,0.6814032,5192.153,Friendly,Completed,100,Sub.,,2013
6411,1,0.0221404,-0.047396,1,0,0.798836,2212.858,Friendly,Completed,100,Priv.,,2008
6411,1,0.0131886,0.0369699,1,0,0.6940005,5626.374,Friendly,Completed,100,Priv.,,2013
6411,0,-0.003621,0.0067672,1,0,0.6940005,5480.798,Friendly,Completed,100,Priv.,,2013
6411,1,0.0242798,0.005921,1,0,0.7908947,2310.72,Friendly,Completed,100,Priv.,,2008
6411,1,0.0156337,-0.000757,1,0,0.7797873,2597.184,Friendly,Completed,100,Priv.,,2006
6411,0,-0.010037,-0.003813,1,0,0.7129167,3779.323,Friendly,Completed,100,Priv.,,2012
6411,0,0.0003793,0.0301607,0,0,0.7163763,2740.803,Friendly,Completed,100,Priv.,,2010
6411,1,-0.012596,-0.012196,1,0,0.6922414,3278.785,Friendly,Completed,100,Sub.,,2011
6411,1,-0.029923,-0.034603,1,0,0.7845641,2498.679,Friendly,Completed,100,Priv.,,2007
6411,0,0.0096027,0.0076034,1,0,0.751555,2612.834,Friendly,Completed,100,Priv.,,2006
6411,1,-0.016512,0.0099933,1,0,0.7576004,2351.25,Friendly,Completed,100,Priv.,,2008
6411,1,0.005497,0.0239265,1,0,0.7374888,3149.228,Friendly,Completed,100,Priv.,,2011
6411,1,0.0020931,-0.005599,1,0,0.7374888,3095.395,Friendly,Completed,100,Priv.,,2011
6411,1,-0.002309,-0.016602,1,0,0.6740088,7127.89,Friendly,Completed,100,Priv.,,2014
6411,0,0.0136957,0.0034096,1,0,0.751555,2543.21,Friendly,Completed,100,Priv.,,2006
6411,1,0.0030882,-0.001746,0,0,0.6733675,4409.519,Friendly,Completed,100,Priv.,,2012
6411,1,-0.003813,0.0050695,1,0,0.70526,4255.215,Friendly,Completed,100,Priv.,,2012
6411,0,0.0041519,-0.019232,0,0,0.7252869,2280.247,Friendly,Completed,100,Sub.,,2010
6411,1,-0.010213,-0.019874,1,0,0.7432285,1811.616,Friendly,Completed,100,Priv.,,2009
6411,0,-0.001134,-0.007535,0,0,0.7052889,7540.608,Friendly,Completed,100,Priv.,,2014
6411,1,0.0082162,-0.017043,1,0,0.7318503,2457.452,Friendly,Completed,100,Priv.,,2009
6411,1,-0.005875,-0.019148,1,0,0.7441106,2886.891,Friendly,Completed,100,Priv.,,2007
6411,1,0.0087895,0.0184317,0,0,0.7930759,2524.698,Friendly,Completed,40,Priv.,,2008
6411,1,-0.00217,-0.027522,0,0,0.7163763,2561.693,Friendly,Completed,100,Priv.,,2010
6411,1,0.0243956,0.0448623,1,0,0.7908947,2198.432,Friendly,Completed,100,Priv.,,2008
6411,1,0.0435531,0.0398898,1,0,0.798836,2279.133,Friendly,Completed,100,Priv.,,2008
6411,0,-0.003227,0.036305,1,0,0.7576004,2303.75,Friendly,Completed,100,Sub.,,2008
6411,1,0.047479,0.0569194,1,0,0.7885296,2684.601,Friendly,Completed,100,Priv.,,2007
6411,1,0.0187136,0.0217606,1,0,0.7130863,4353.962,Friendly,Completed,100,Priv.,,2012
6411,1,0.0168646,0.0124729,1,0,0.7052889,6971.92,Friendly,Completed,100,Priv.,,2014
6411,1,-0.000981,-0.012124,1,0,0.7374888,3022.496,Friendly,Completed,100,Priv.,,2011
6411,0,0.0070037,0.0036733,1,0,0.675666,7471.081,Friendly,Completed,100,Priv.,,2014
6411,0,-0.009626,-0.010244,1,0,0.6733675,4515.248,Friendly,Completed,100,Priv.,,2012
6411,1,-0.011504,-0.006822,1,0,0.6763593,5762.68,Friendly,Completed,100,Priv.,,2013
6411,0,0.0094684,-0.013275,1,0,0.6740088,7200.508,Friendly,Completed,100,Priv.,,2014
6411,1,0.0211856,0.0248124,1,0,0.7129167,3485.189,Friendly,Completed,100,Priv.,,2011
6411,1,-0.07011,-0.07052,1,0,0.7576004,2189.75,Friendly,Completed,100,Priv.,,2008
6411,1,-0.000448,-0.00547,1,0,0.7052889,7097.597,Friendly,Completed,100,Priv.,,2014
6411,1,-0.00047,-0.02287,1,0,0.7700753,390.165,Friendly,Completed,100,Priv.,,2009
6411,1,-0.000559,0.0091363,1,0,0.70526,4070.669,Friendly,Completed,100,Priv.,,2012
6411,0,-0.009659,-0.019037,1,0,0.707747,2971.348,Friendly,Completed,100,Sub.,,2010
6411,1,-0.003026,0.0107107,1,0,0.675666,7437.693,Friendly,Completed,100,Priv.,,2014
6411,0,0.0067594,-0.025892,1,0,0.7129167,2988.013,Friendly,Completed,100,Priv.,,2011
6411,1,-1.5e-05,0.00651,1,0,0.7441106,2807.771,Friendly,Completed,100,Priv.,,2007
6411,1,-0.000298,0.0221854,1,0,0.6960134,5953.248,Friendly,Completed,100,Priv.,,2014
6411,1,-0.008274,-0.006199,1,0,0.7130863,4493.086,Friendly,Completed,100,Priv.,,2012
6411,0,-0.008131,-0.002434,1,0,0.70526,4148.746,Friendly,Completed,100,Priv.,,2012
6411,1,0.0048797,-0.012956,1,0,0.7908947,2319.072,Friendly,Completed,100,Priv.,,2008
6411,1,-0.007915,-0.016609,1,0,0.7432285,2071.134,Friendly,Completed,100,Priv.,,2009
6411,1,0.0065164,0.0023046,1,0,0.70526,4094.328,Friendly,Completed,100,Priv.,,2012
6411,1,0.0001338,0.0064263,1,0,0.7523352,2732.085,Friendly,Completed,100,Priv.,,2006
6411,0,0.015131,0.0085425,1,0,0.7252869,2384.779,Friendly,Completed,100,Priv.,,2010
6411,0,-0.002803,0.0178197,1,0,0.7226274,4007.347,Friendly,Completed,100,Priv.,,2012
6411,1,0.0070626,0.0061931,1,0,0.7930759,2417.403,Friendly,Completed,100,Priv.,,2008
6411,0,-0.01285,0.0066346,0,0,0.6922414,3222.459,Friendly,Completed,100,Priv.,,2011
6411,0,-0.003695,-0.004814,1,0,0.7441106,2836.452,Friendly,Completed,100,Priv.,,2007
6411,0,0.0198138,0.0143736,1,0,0.7129167,3439.545,Friendly,Completed,100,Priv.,,2011
6411,0,0.0341296,0.0250165,1,0,0.751555,2659.25,Friendly,Completed,100,Priv.,,2006
6411,0,-0.001266,-0.005335,1,0,0.7845641,2577.555,Friendly,Completed,100,Priv.,,2007
3576,0,0.0230715,-0.12214,1,0,0.2695297,1201.211,Friendly,Completed,100,Priv.,,2008
3576,0,-0.011637,-0.109529,1,0,0.2935928,2331.268,Friendly,Completed,100,Priv.,,2011
3576,0,0.0268088,0.0294668,1,0,0.3965349,1236.458,Friendly,Completed,100,Priv.,,2010
3576,0,-0.282698,-0.232275,1,0,0.2875701,2456.686,Friendly,Completed,100,Priv.,,2013
3576,0,-0.029481,-0.038768,0,0,0.3569621,2099.356,Friendly,Completed,100,Sub.,,2010
3714,1,0.0355519,0.1209969,0,0,0.8730424,912.306,Friendly,Pending,.,Priv.,,2007
3714,0,-0.092797,-0.071512,0,0,0.8606473,1174.501,Friendly,Pending,.,Priv.,,2008
5500,0,-0.010127,-0.024406,1,0,0.7093133,523.548,Friendly,Completed,100,Sub.,,2008
5500,0,0.0293348,0.0387938,1,0,0.7898228,518.201,Friendly,Completed,100,Priv.,,2010
5500,0,-0.01277,-0.018971,1,0,0.7279148,2193.992,Friendly,Completed,100,Priv.,,2014
5500,0,0.0475637,0.0091737,1,0,0.710249,462.772,Friendly,Completed,100,Priv.,,2008
5500,0,0.024888,0.015238,1,0,0.741377,959.775,Friendly,Completed,100,Priv.,,2012
5621,1,0.0552431,0.0070146,1,0,0.4202922,2405.061,Friendly,Completed,100,Public,1712.308,2015
5621,1,0.0660814,0.0936093,1,1,0.3454271,1682.533,Friendly,Completed,100,Public,711.443,2012
2844,1,0.1875169,0.1759457,1,0,0.8123861,21.334,Friendly,Completed,100,Sub.,,2007
6798,1,-0.012083,-0.039801,1,0,0.6970364,502.759,Friendly,Completed,.,Public,502.759,2011
6798,1,0.0220185,0.0201803,1,0,0.8209402,652.783,Friendly,Completed,.,Public,652.783,2017
6798,0,0.0281693,0.0063875,1,1,0.5015125,889.173,Friendly,Completed,100,Sub.,,2007
6798,0,0.0074883,-0.008691,1,0,0.7198855,937.473,Friendly,Completed,100,Priv.,,2014
6798,0,-0.048399,-0.066975,1,1,0.7448844,994.782,Friendly,Completed,100,Priv.,,2015
6798,0,-0.051584,-0.04176,1,1,0.7559936,970.261,Friendly,Completed,100,Priv.,,2015
6798,0,-0.008788,0.0075669,1,1,0.7309935,900.702,Friendly,Completed,100,Sub.,,2015
6798,0,-0.002651,0.0364496,1,0,0.5479707,646.584,Friendly,Completed,100,Priv.,,2006
6798,0,-0.02424,0.0070588,1,0,0.7309935,975.836,Friendly,Completed,100,Priv.,,2015
6798,0,0.0022203,-0.011214,1,1,0.7245609,837.079,Friendly,Completed,100,Priv.,,2013
6798,0,0.0238948,0.0262865,1,1,0.5743096,841.101,Friendly,Completed,100,Sub.,,2006
6282,0,0.0372471,-0.008432,1,0,0.3085262,141.514,Friendly,Pending,.,Priv.,,2015
2820,0,-0.023719,-0.042772,1,0,0.4295604,3611.094,Friendly,Completed,100,Sub.,,2008
2820,0,-0.030404,0.0091061,0,0,0.5932828,4351.951,Friendly,Completed,50,J.V.,,2010
2820,0,-0.009865,0.0098859,0,0,0.4313483,4660.018,Friendly,Completed,100,Sub.,,2006
2820,0,-0.108853,-0.159416,1,0,0.4295604,3393.346,Friendly,Completed,100,Public,2150.286,2008
2820,0,0.1188302,0.1108759,1,1,0.5222057,4843.166,Friendly,Completed,100,Priv.,,2011
2820,0,0.0048081,0.0066632,0,0,0.4313483,4525.335,Friendly,Completed,100,Sub.,,2006
2820,0,-0.007827,0.0110765,1,0,0.4517525,4534.937,Friendly,Pending,.,Priv.,,2006
2320,0,0.2201501,0.2274048,0,0,0.3788759,40.756,Friendly,Completed,100,Sub.,,2008
7372,0,0.0296667,0.0463305,0,0,0.5659917,1287.832,Friendly,Completed,100,Priv.,,2007
7372,1,-0.006377,-0.038527,0,0,0.6389363,1900.303,Friendly,Completed,100,Priv.,,2012
6153,0,0.0470505,0.0568207,1,0,0.6603856,166.181,Friendly,Completed,100,Sub.,,2010
6020,0,-0.011569,-0.025785,1,0,0.8915071,4466.992,Friendly,Completed,100,Priv.,,2007
6798,0,0.0033172,0.0287867,1,0,0.5581788,1426.157,Friendly,Completed,100,Priv.,,2015
6798,0,0.0514736,0.0753286,1,0,0.8666052,198.763,Friendly,Completed,100,Priv.,,2008
6798,0,-0.026569,-0.020465,1,0,0.8212498,268.907,Friendly,Pending,.,J.V.,,2007
6798,0,-0.03833,-0.036836,1,0,0.6541834,725.032,Friendly,Pending,.,Priv.,,2013
6351,0,-0.011773,-0.004787,1,1,0.8330634,4037.753,Friendly,Completed,100,Sub.,,2013
6351,0,0.0268545,0.0185715,1,0,0.8379569,6916.418,Friendly,Completed,100,Sub.,,2008
6351,0,-0.029715,-0.020676,0,0,0.8370307,4817.498,Friendly,Completed,.,Priv.,,2014
6351,0,-0.018791,0.001313,0,1,0.8330634,4109.722,Friendly,Completed,100,Priv.,,2013
6351,0,-0.075053,-0.06553,1,1,0.8409155,8060.704,Neutral,Completed,100,Priv.,,2008
6351,0,0.0214347,0.0118759,1,1,0.837337,4673.261,Friendly,Completed,100,Priv.,,2014
6351,0,-0.013005,-0.001688,1,0,0.8221775,3576.547,Friendly,Completed,100,Sub.,,2011
6153,0,-0.012904,-0.01761,1,0,0.1840104,107.556,Friendly,Completed,80,Priv.,,2014
6153,1,0.0085028,0.0419091,1,0,0.2822365,474.103,Friendly,Completed,100,Priv.,,2006
3531,0,0.0165408,0.0253325,1,0,0.3023624,697.472,Friendly,Completed,100,Priv.,,2008
3531,0,0.013716,-0.102018,1,0,0.2498702,887.454,Friendly,Completed,100,Sub.,,2011
3531,0,-0.015567,-0.01087,0,0,0.2395468,557.117,Friendly,Completed,100,Priv.,,2009
3531,1,0.008081,0.0225777,1,0,0.3174729,889.188,Friendly,Completed,100,Priv.,,2007
3531,0,-0.037687,-0.015268,0,1,0.2252529,939.153,Friendly,Completed,100,Sub.,,2014
3577,0,0.0326184,0.0543979,1,0,0.1614641,46.495,Friendly,Completed,100,Priv.,,2009
3577,0,0.0215871,0.0589268,1,1,0.1699028,105.254,Friendly,Completed,100,Sub.,,2014
3640,0,-0.018345,-0.036284,1,0,0.3721503,679.381,Friendly,Completed,100,Sub.,,2013
3640,0,0.0417762,0.0956515,1,1,0.6424666,1089.372,Friendly,Completed,100,Priv.,,2014
3640,0,-0.040858,0.0420998,1,0,0.4213887,375.39,Friendly,Completed,100,Priv.,,2011
3640,0,0.0685648,0.0536504,1,0,0.4675214,91.333,Friendly,Completed,100,Priv.,,2009
3640,0,-0.043138,-0.031208,1,1,0.6575168,917.206,Friendly,Completed,100,Sub.,,2014
3640,0,0.0098105,-0.002147,1,0,0.4121776,274.844,Friendly,Completed,100,Priv.,,2012
3640,0,0.0192931,0.054149,1,1,0.3813723,403.331,Friendly,Completed,100,Priv.,,2013
3640,0,-0.076599,-0.029552,0,0,0.6575168,424.852,Friendly,Completed,100,Priv.,,2013
3829,0,-0.093719,-0.182329,1,0,0.0409694,56.839,Friendly,Completed,100,Sub.,,2015
7370,0,0.0064116,0.0632604,1,0,0.5500577,10.981,Friendly,Completed,100,Priv.,,2011
7370,0,0.0062627,-0.013777,1,0,0.8868136,36.415,Friendly,Completed,100,Priv.,,2014
7370,0,-0.001279,-0.028589,1,0,0.8814652,33.664,Friendly,Completed,100,Priv.,,2014
7370,0,0.2649843,0.3663447,1,0,0.7260689,11.505,Friendly,Completed,100,Sub.,,2011
7370,0,0.0653579,0.0902319,1,0,0.3934356,18.686,Friendly,Completed,100,Priv.,,2007
7373,0,-0.046194,-0.076616,1,1,0.2160976,336.127,Friendly,Completed,100,Sub.,,2006
3674,0,-0.016534,-0.007856,0,0,0.1923035,930.608,Friendly,Completed,100,Sub.,,2006
3674,1,-0.015582,-0.019993,1,0,0.1855101,1473.724,Friendly,Completed,100,Public,152.212,2009
3674,1,0.0070666,-0.031966,0,1,0.186965,2249.489,Friendly,Completed,100,Priv.,,2010
3674,1,0.0170463,-0.006652,1,0,0.2508675,1709.947,Friendly,Completed,100,Priv.,,2007
1311,1,0.0591794,0.0782441,1,0,0.5294297,2902.442,Friendly,Completed,100,Sub.,,2014
6321,0,-0.027537,-0.037382,1,0,0.6945813,85.653,Friendly,Completed,100,Sub.,,2013
4991,0,-0.002677,0.0017084,0,0,0.5665761,1036.202,Friendly,Completed,100,Public,1060.962,2011
4991,0,-0.004147,-0.046294,1,0,0.7110869,1778.067,Friendly,Completed,100,Sub.,,2012
4812,0,0.014678,0.0296651,1,0,0.1405118,1095.567,Friendly,Completed,100,Sub.,,2014
4812,1,0.4743464,0.4881469,1,1,0.3655848,372.643,Friendly,Completed,100,Sub.,,2009
6141,1,0.0409526,0.0653089,1,1,1.0283727,53.978,Not Appl.,Pending,.,Public,53.978,2014
9995,0,-0.000375,-0.009792,1,0,0.0447106,247.6,Friendly,Withdrawn,.,Priv.,,2009
4922,0,0.0757728,0.2074552,1,0,0.6830074,357.587,Friendly,Completed,52,Public,666.137,2009
4922,1,0.0205907,0.0572609,1,0,0.6227591,1903.503,Friendly,Pending,.,Public,559.802,2008
4922,1,0.3943736,0.4081454,1,1,0.4586366,2407.766,Neutral,Completed,49,J.V.,,2010
6331,1,0.0394908,0.0271183,1,0,0.6246614,163.873,Friendly,Completed,100,Priv.,,2014
1311,1,0.3401694,0.4772351,1,0,0.3939748,273.711,Friendly,Completed,100,Sub.,,2010
1311,0,0.0989919,0.2166267,1,0,0.5938909,798.347,Friendly,Pending,.,Public,559.802,2008
4922,0,0.0223888,0.0295447,1,0,0.5165872,508.677,Neutral,Completed,25,Sub.,,2006
4922,0,0.0051781,0.0243705,1,1,0.4759955,1749.25,Friendly,Completed,100,Sub.,,2013
4922,0,-0.016773,0.0132791,1,0,0.4097809,1786.864,Neutral,Completed,20,Sub.,,2011
1311,1,-0.056436,-0.081454,1,1,0.3777137,961.867,Friendly,Completed,100,Sub.,,2012
1311,1,-0.014808,-0.019949,1,0,0.4485249,1059.394,Friendly,Completed,100,Sub.,,2013
1311,1,-0.018398,-0.021173,1,0,0.5486474,1635.486,Friendly,Completed,100,J.V.,,2014
1311,1,0.0098962,0.0239995,1,1,0.3625833,812.187,Friendly,Completed,50,Sub.,,2012
1311,1,-0.039186,-0.100025,1,0,0.5288395,1257.673,Friendly,Completed,100,Priv.,,2014
3674,1,-0.065627,-0.118723,0,0,0.3344934,4259.752,Friendly,Completed,100,Priv.,,2011
3674,0,-0.032018,0.0555109,1,0,0.304768,2571.422,Friendly,Completed,100,Sub.,,2013
3674,1,-0.079762,-0.012839,0,0,0.4727711,1767.675,Friendly,Completed,100,Priv.,,2008
3674,1,-0.020485,-0.029583,1,0,0.293729,3742.316,Friendly,Completed,100,Priv.,,2014
3674,1,0.0545156,0.0779978,1,0,0.2825255,2114.719,Friendly,Pending,.,Priv.,,2012
3674,0,0.0179814,0.0929651,0,0,0.5163838,1679.66,Friendly,Completed,100,Priv.,,2008
3674,1,0.0097914,0.0291544,1,0,0.4609824,5362.013,Friendly,Completed,100,Sub.,,2010
3841,0,0.0772054,0.0843749,1,0,0.3711505,315.501,Friendly,Completed,100,Priv.,,2013
7370,0,0.1722548,0.0668724,1,0,0.4485579,7.304,Friendly,Pending,.,Sub.,,2010
7370,0,0.0322954,-0.015234,1,0,0.2709622,23.415,Friendly,Completed,100,Priv.,,2009
7372,0,0.0851584,0.0741632,1,1,0.4176915,99.569,Friendly,Pending,.,Priv.,,2015
7372,1,0.0304273,0.0768579,1,0,0.5826371,106.65,Friendly,Completed,100,Priv.,,2013
3674,0,-0.029991,-0.02944,1,1,0.1196999,278.748,Friendly,Completed,100,Priv.,,2014
3651,1,-0.067589,-0.070033,1,0,0.2523099,172.001,Friendly,Completed,100,Priv.,,2011
3651,1,-0.021522,-0.056145,1,0,0.1921673,245.663,Friendly,Completed,100,Sub.,,2007
3651,0,0.0638133,0.083958,1,0,0.142919,303.371,Friendly,Completed,100,Sub.,,2006
1311,1,-0.208179,-0.284437,1,0,0.4479073,157.603,Friendly,Pending,.,Priv.,,2008
3674,1,0.0206927,0.0163463,1,1,0.1073627,50.943,Friendly,Completed,100,Priv.,,2009
3674,0,0.0522045,0.0592386,1,0,0.1330095,246.835,Friendly,Completed,100,Sub.,,2008
3674,0,-0.102454,0.0064039,1,0,0.257663,145.789,Friendly,Completed,100,Priv.,,2011
3674,0,0.0150476,0.0859988,1,0,0.257663,124.711,Friendly,Completed,100,Priv.,,2012
3674,0,-0.033474,-0.059444,1,0,0.0959821,73.395,Friendly,Completed,100,Sub.,,2010
3674,1,0.0765737,0.0535206,1,0,0.1189732,79.188,Friendly,Completed,100,Priv.,,2010
7372,1,0.1984771,0.0954788,1,0,0.1064942,15.196,Friendly,Withdrawn,.,Priv.,,2008
5500,0,0.0083297,0.0145704,1,0,0.7655838,5278.662,Friendly,Pending,.,Priv.,,2013
5500,0,-0.008318,-0.005687,1,0,0.5686418,4628.858,Friendly,Completed,100,Priv.,,2007
5500,0,-0.016909,-0.019574,1,0,0.7300295,6369.112,Friendly,Pending,.,Sub.,,2014
5500,0,-0.066929,-0.034553,1,0,0.5791609,4511.107,Friendly,Pending,.,Priv.,,2006
5500,0,0.0100653,0.0354306,1,0,0.5791609,4227.835,Friendly,Pending,.,Priv.,,2006
5500,0,-0.012513,0.0054173,1,0,0.5686418,4664.177,Friendly,Completed,100,Priv.,,2007
5500,0,-0.016191,-0.015439,1,0,0.7328383,6395.99,Friendly,Pending,.,Priv.,,2014
5500,0,0.0144521,0.0174425,1,0,0.7503428,5294.255,Friendly,Completed,100,Priv.,,2012
5500,0,-0.060738,-0.124714,1,0,0.5626671,3202.652,Friendly,Pending,.,Priv.,,2009
5531,1,-0.062025,-0.040253,1,0,1.2470658,14228.402,Friendly,Completed,100,Priv.,,2012
5531,0,-0.007341,-0.006022,1,0,1.2452901,16889.162,Friendly,Pending,.,Sub.,,2014
7370,0,0.134593,0.1421618,1,0,0.4379299,101.749,Friendly,Completed,100,Sub.,,2014
7370,0,0.0098491,0.1250967,1,0,0.2012067,41.134,Friendly,Completed,100,Priv.,,2010
7370,0,-0.019892,0.0013781,0,0,0.4694393,7490.935,Friendly,Completed,100,Priv.,,2008
7370,0,-0.025614,-0.016773,0,0,0.3816619,5628.129,Friendly,Completed,100,Sub.,,2010
7370,0,-0.012297,-0.003208,1,0,0.4101614,4041.521,Friendly,Completed,100,Priv.,,2008
7370,0,-0.006519,-0.005458,1,0,0.4115537,8172.339,Friendly,Completed,100,Priv.,,2013
7370,0,0.0440027,0.0620892,1,0,0.4101614,4319.857,Friendly,Pending,.,Priv.,,2008
7370,0,0.0009766,-0.025945,1,0,0.4146288,5006.725,Friendly,Completed,100,Sub.,,2009
7370,0,-0.012646,0.0085543,0,0,0.5076582,11076.609,Friendly,Completed,100,Priv.,,2014
7370,0,-0.005405,0.0091314,1,1,0.3971175,9393.685,Friendly,Completed,100,Priv.,,2011
